X,Y,Z,P,Q,R
-160685.797,-180655.609,58.726,0.000000,89.105796,0.000000
-155581.875,-127479.758,56.254,0.000000,1.176014,0.000000
-35676.945,-334612.438,58.180,0.000000,-43.442370,0.000000
-27177.521,-86724.570,58.756,0.000000,27.132268,0.000000
-70914.992,-155029.812,59.144,0.000000,0.032377,0.000000
-208490.438,-95271.109,58.004,0.000000,-123.102153,0.000000
155114.047,-287641.750,58.030,0.000000,44.555135,0.000000
111402.797,32885.082,56.296,0.000000,-153.597173,0.000000
29117.562,-296792.969,59.086,0.000000,-151.571118,0.000000
155135.500,-147271.234,59.695,0.000000,179.133016,-0.000000
58034.516,-21797.648,59.051,0.000000,-64.812888,0.000000
-47411.176,-233011.859,57.096,0.000000,90.438426,0.000000
-29722.531,-318557.281,58.999,0.000000,-63.491577,0.000000
4351.716,-227708.812,59.164,0.000000,-1.638511,0.000000
-9421.209,69643.125,59.289,0.000000,-152.251334,0.000000
117807.406,-266296.906,56.795,0.000000,27.706029,0.000000
110230.734,-210214.156,59.475,0.000000,0.424452,0.000000
-80340.031,-332539.031,59.409,0.000000,-45.846886,0.000000
43969.484,-354911.125,58.525,0.000000,-62.592179,0.000000
46466.121,-129303.281,58.918,0.000000,-117.202162,0.000000
-55706.816,-349313.906,59.289,0.000000,-178.084493,0.000000
43525.938,-297173.281,56.990,0.000000,115.505809,0.000000
-133309.234,-307201.406,58.421,0.000000,-45.057038,0.000000
-24606.840,-164272.750,58.276,0.000000,-0.055243,0.000000
-99096.695,-315254.062,58.217,0.000000,135.397687,-0.000000
35471.914,27040.314,59.153,0.000000,-153.102028,0.000000
-154552.766,-46363.199,59.588,0.000000,-151.002664,0.000000
113737.406,-156084.234,57.658,0.000000,179.115577,-0.000000
-84285.641,-156116.266,58.047,0.000000,179.521976,-0.000000
-114393.094,4240.343,58.488,0.000000,28.508625,0.000000
121689.188,-277127.281,58.380,0.000000,-63.578181,0.000000
-211895.703,-201020.625,59.689,0.000000,-0.740618,0.000000
41461.938,8495.888,58.567,0.000000,117.643762,0.000000
-196421.562,-145433.562,58.647,0.000000,-0.798867,0.000000
126630.344,-316151.969,59.050,0.000000,46.950339,0.000000
125034.281,-227707.156,58.715,0.000000,-0.130547,0.000000
-163388.797,-174927.609,59.810,0.000000,-179.484843,0.000000
46550.090,-69192.336,59.524,0.000000,-1.720820,0.000000
41579.453,-69220.555,58.613,0.000000,-0.547914,0.000000
-49536.402,-5746.648,58.038,0.000000,-147.352610,0.000000
-47441.582,-202607.672,59.963,0.000000,90.448384,0.000000
126504.031,-219435.375,58.132,0.000000,1.819063,0.000000
31726.129,-117316.062,59.429,0.000000,-1.683811,0.000000
15248.492,-280222.844,57.166,0.000000,115.047158,0.000000
32244.814,69053.688,58.065,0.000000,-154.910352,0.000000
-9544.254,-258447.578,59.744,0.000000,27.125457,0.000000
42483.125,-245891.484,59.177,0.000000,28.129870,0.000000
97456.156,-211248.312,57.519,0.000000,178.019270,-0.000000
-128215.719,-12616.362,58.421,0.000000,26.974324,0.000000
-56439.484,34761.402,58.914,0.000000,-154.415183,0.000000
-29801.471,-156085.016,58.352,0.000000,179.889970,-0.000000
155426.594,-210219.703,58.338,0.000000,0.767152,0.000000
4101.858,-60438.488,58.899,0.000000,-178.034326,0.000000
-73566.922,-388799.719,59.082,0.000000,-89.216717,0.000000
-88803.172,-225687.469,59.522,0.000000,88.834114,0.000000
-123853.992,-11556.644,59.502,0.000000,-152.702832,0.000000
-91114.102,26706.295,58.491,0.000000,-63.530640,0.000000
-151925.078,-332624.531,58.329,0.000000,136.942682,-0.000000
106204.031,-54673.070,59.124,0.000000,-90.969836,0.000000
-54140.117,-67877.992,58.691,0.000000,115.649245,0.000000
-179373.578,-224122.312,59.115,0.000000,-88.004410,0.000000
-91567.203,-74940.570,59.929,0.000000,-151.806461,0.000000
55144.164,49155.547,59.156,0.000000,26.914772,0.000000
-106800.062,-36691.941,58.334,0.000000,-63.286694,0.000000
56923.195,-304643.031,58.813,0.000000,117.032086,0.000000
-126855.406,-145416.484,59.243,0.000000,-0.280592,0.000000
8905.517,-114607.617,58.670,0.000000,96.720867,0.000000
128945.117,-183711.953,58.313,0.000000,179.294479,-0.000000
-31078.445,-117316.188,58.518,0.000000,-1.278322,0.000000
-50762.512,-145453.609,58.755,0.000000,-1.945356,0.000000
-201214.891,-215851.172,58.361,0.000000,179.832814,-0.000000
-208004.375,-179624.531,58.166,0.000000,91.830440,0.000000
-40960.316,18049.734,58.432,0.000000,115.465532,0.000000
77947.977,5915.417,57.526,0.000000,28.088182,0.000000
-98436.148,-369691.344,58.884,0.000000,-46.430554,0.000000
44343.086,-351326.562,58.882,0.000000,28.573857,0.000000
51031.988,-131895.531,59.419,0.000000,-89.709985,0.000000
-157902.672,-303435.906,58.846,0.000000,44.532763,0.000000
-9391.390,-174895.531,56.512,0.000000,-179.333781,0.000000
-14974.228,-306389.438,59.113,0.000000,115.496923,0.000000
53736.750,-164267.000,59.150,0.000000,-0.760850,0.000000
151232.688,-88814.094,58.547,0.000000,1.201157,0.000000
104334.305,-95827.039,59.095,0.000000,89.912537,0.000000
-130315.086,-117867.797,59.400,0.000000,1.430017,0.000000
-32178.473,-380255.000,58.597,0.000000,-91.358801,0.000000
-136790.141,-174900.281,58.039,0.000000,-178.726356,0.000000
-121873.609,-213946.844,59.363,0.000000,-90.035366,0.000000
16968.488,-34540.074,58.624,0.000000,-1.307134,0.000000
-30503.201,26184.320,57.979,0.000000,-151.564104,0.000000
108181.578,-310245.031,58.261,0.000000,118.021397,0.000000
26571.588,-390296.031,58.736,0.000000,35.601519,0.000000
53406.348,-276669.594,58.942,0.000000,-63.237400,0.000000
-45587.602,-360513.094,59.526,0.000000,-90.126315,0.000000
39668.824,-164279.578,58.125,0.000000,-1.461724,0.000000
-227234.672,-156122.516,58.008,0.000000,91.287566,0.000000
13456.562,71579.992,58.369,0.000000,28.337474,0.000000
11951.022,-108447.461,59.444,0.000000,0.483090,0.000000
-43595.789,-136667.391,56.389,0.000000,0.534752,0.000000
7919.214,-338135.312,58.185,0.000000,27.902487,0.000000
106175.734,-214671.875,58.941,0.000000,-91.701416,0.000000
-104637.961,-83826.602,59.761,0.000000,-63.073398,0.000000
148036.266,-282598.625,58.409,0.000000,27.291639,0.000000
70003.211,-156083.953,57.660,0.000000,178.008649,-0.000000
-201175.781,-188292.219,59.515,0.000000,-179.918948,0.000000
57927.039,31540.586,58.637,0.000000,-62.291817,0.000000
-155126.000,-246831.203,56.000,0.000000,-133.061621,0.000000
-61950.930,-52543.922,58.146,0.000000,116.968904,0.000000
-67114.203,-114531.617,58.867,0.000000,-62.288687,0.000000
-185366.375,-230565.500,58.775,0.000000,-178.164825,0.000000
78896.812,-334876.562,59.434,0.000000,-152.758272,0.000000
42015.059,86130.375,58.186,0.000000,28.067182,0.000000
2629.876,-239817.047,57.522,0.000000,-153.155711,0.000000
94956.906,69428.727,58.495,0.000000,26.185079,0.000000
126130.031,-147259.469,56.907,0.000000,179.993721,-0.000000
-193439.297,-258091.156,56.977,0.000000,44.305700,0.000000
124776.453,6543.395,58.315,0.000000,-152.891219,0.000000
98157.922,-109510.156,58.201,0.000000,-178.887509,0.000000
-27770.824,-97605.375,58.029,0.000000,-62.263017,0.000000
78753.273,-46362.836,58.994,0.000000,-90.505700,0.000000
75250.688,-282621.062,56.437,0.000000,116.315896,0.000000
72452.000,-322289.062,59.094,0.000000,-153.806114,0.000000
123933.117,-191877.703,56.113,0.000000,-1.074836,0.000000
-108227.883,-174900.547,57.905,0.000000,-179.717040,0.000000
23422.725,-48473.828,58.094,0.000000,-88.846049,0.000000
-60799.547,-296625.500,56.263,0.000000,91.074876,0.000000
51863.566,41187.328,57.859,0.000000,118.181390,0.000000
80457.016,79661.648,57.825,0.000000,-62.759089,0.000000
-19377.199,-41266.469,58.356,0.000000,88.509953,0.000000
-195780.844,-71180.789,59.124,0.000000,57.678882,0.000000
-130889.828,-353691.281,59.231,0.000000,136.848010,-0.000000
-155543.594,-246426.297,56.000,0.000000,-133.059711,0.000000
-16878.021,-343769.812,58.770,0.000000,-63.816121,0.000000
913.655,-227726.297,58.384,0.000000,1.680625,0.000000
-71906.211,-70671.875,58.833,0.000000,118.474159,0.000000
-107846.117,-149.482,58.488,0.000000,115.441433,0.000000
-9785.952,-292624.906,59.049,0.000000,-63.867438,0.000000
-198788.984,-80687.781,57.920,0.000000,-122.326469,0.000000
-72337.125,-20046.633,58.436,0.000000,-153.751343,0.000000
-197269.359,-241215.875,58.934,0.000000,45.075790,0.000000
-111396.484,-225689.250,57.224,0.000000,91.103148,0.000000
-19959.600,-318381.531,58.984,0.000000,116.364736,0.000000
-78041.070,-378246.375,59.109,0.000000,-114.781509,0.000000
154419.531,-50628.914,59.928,0.000000,-179.529723,0.000000
133397.469,-179703.859,59.204,0.000000,-91.960154,0.000000
-90762.281,-147285.844,59.355,0.000000,-178.933312,0.000000
-185934.844,-142464.703,59.418,0.000000,-88.206303,0.000000
-116181.180,-156112.297,59.258,0.000000,178.237799,-0.000000
-14036.499,-308313.000,58.941,0.000000,118.331138,0.000000
-164055.922,-119690.344,57.380,0.000000,179.561048,-0.000000
147166.750,-29658.834,59.429,0.000000,79.597683,0.000000
-29039.625,38994.527,59.244,0.000000,26.516848,0.000000
10224.949,-270450.344,59.507,0.000000,118.832612,0.000000
34345.336,-264742.531,58.962,0.000000,-151.587393,0.000000
-51485.875,-256226.172,59.269,0.000000,0.636279,0.000000
-5977.722,-133227.531,59.068,0.000000,91.722628,0.000000
-178320.844,-285204.750,59.360,0.000000,-133.050420,0.000000
151662.859,-50645.355,58.099,0.000000,179.351932,-0.000000
-29802.777,-174929.109,58.189,0.000000,179.463263,-0.000000
109148.758,-333632.062,58.310,0.000000,46.959093,0.000000
56163.172,-356524.531,58.599,0.000000,-61.225396,0.000000
-125691.969,-11321.604,58.871,0.000000,27.689371,0.000000
-62339.637,-87125.891,58.830,0.000000,-62.591004,0.000000
110130.406,10146.393,56.661,0.000000,-152.955610,0.000000
-203782.625,-117875.320,59.661,0.000000,0.900338,0.000000
-63489.367,-147255.609,57.416,0.000000,178.692240,-0.000000
171080.156,-89883.781,58.990,0.000000,178.108138,-0.000000
118539.539,-150254.734,58.688,0.000000,90.150744,0.000000
86926.781,-174925.047,58.717,0.000000,-178.770632,0.000000
-7009.653,-236245.922,58.662,0.000000,-116.511076,0.000000
-213236.328,-97381.648,58.614,0.000000,57.874069,0.000000
118215.148,-254366.938,56.374,0.000000,118.629306,0.000000
6531.583,-117313.500,59.201,0.000000,-0.813254,0.000000
115855.680,-173080.906,58.851,0.000000,1.643844,0.000000
78684.445,-125001.453,59.354,0.000000,-88.551872,0.000000
20522.512,-299963.469,58.767,0.000000,26.638305,0.000000
-116099.195,-301810.219,56.907,0.000000,43.251730,0.000000
-60076.348,66825.406,59.143,0.000000,28.183529,0.000000
-211392.547,-187211.906,58.792,0.000000,0.073247,0.000000
103109.508,-262135.969,59.468,0.000000,118.462430,0.000000
-54783.074,-66598.289,58.680,0.000000,116.920472,0.000000
147195.297,-161062.859,59.542,0.000000,-89.039220,0.000000
92060.398,-151402.312,59.003,0.000000,-90.353961,0.000000
-18373.482,-77827.859,57.673,0.000000,-91.508786,0.000000
18863.590,81652.258,58.430,0.000000,-64.614991,0.000000
85939.805,-80058.961,59.046,0.000000,178.607210,-0.000000
-47424.375,-388577.312,58.418,0.000000,91.600224,0.000000
-60864.250,26410.969,58.873,0.000000,-61.997267,0.000000
-5964.374,-187773.375,58.381,0.000000,91.301069,0.000000
42527.262,-247069.625,58.925,0.000000,-153.117889,0.000000
42640.430,-304598.656,58.935,0.000000,28.776344,0.000000
-78878.219,-334000.531,59.375,0.000000,-46.879599,0.000000
110995.523,-60421.863,57.371,0.000000,-179.117020,0.000000
99618.680,-164244.000,58.225,0.000000,1.705761,0.000000
155661.016,-230525.250,58.257,0.000000,179.669556,-0.000000
42959.113,-314907.812,59.154,0.000000,115.022994,0.000000
-83248.016,-107549.656,58.455,0.000000,117.318166,0.000000
-25026.021,-49597.859,58.929,0.000000,-0.048384,0.000000
112646.094,-278562.250,59.270,0.000000,-61.342030,0.000000
11257.652,-59414.305,57.503,0.000000,1.246311,0.000000
-204674.141,-188254.328,57.180,0.000000,-179.987046,0.000000
-138077.344,-45944.566,58.307,0.000000,25.785128,0.000000
119608.141,-56842.488,58.997,0.000000,-88.613342,0.000000
-31306.812,34473.289,59.700,0.000000,-61.663968,0.000000
-1096.448,-117306.570,59.027,0.000000,1.513358,0.000000
-22502.801,17104.428,57.474,0.000000,-61.409773,0.000000
50958.715,-252080.250,58.897,0.000000,-64.052285,0.000000
-70331.922,-34546.363,58.549,0.000000,-0.804884,0.000000
-31859.869,-7255.894,58.667,0.000000,-153.421401,0.000000
18715.453,-178408.297,59.130,0.000000,64.189134,0.000000
42621.125,8496.383,59.375,0.000000,-64.505225,0.000000
54065.723,-277967.562,59.025,0.000000,-62.552593,0.000000
-16463.717,-281752.062,57.618,0.000000,116.161128,0.000000
14729.725,-108462.984,58.152,0.000000,1.198449,0.000000
107634.445,82118.531,56.161,0.000000,-13.512298,0.000000
-43806.023,-303437.594,59.188,0.000000,63.057804,0.000000
104332.656,-169730.781,59.071,0.000000,88.795134,0.000000
104346.617,-63588.523,58.523,0.000000,89.934497,0.000000
145032.938,1783.480,59.554,0.000000,-136.530914,0.000000
-141737.859,-127464.516,59.128,0.000000,0.367135,0.000000
33144.738,-88838.328,58.862,0.000000,-0.115289,0.000000
-9504.414,5305.681,58.614,0.000000,28.587376,0.000000
-120294.383,-57631.062,58.333,0.000000,-151.444611,0.000000
26181.695,-267723.969,58.896,0.000000,27.547145,0.000000
-40773.695,-320928.219,58.876,0.000000,115.786282,0.000000
156869.016,-173070.531,59.486,0.000000,1.843991,0.000000
152146.172,-277524.375,58.939,0.000000,115.066265,0.000000
-123291.297,-261996.781,58.304,0.000000,-46.655378,0.000000
-130177.391,6504.011,59.333,0.000000,46.512776,0.000000
-123091.312,-57873.695,58.508,0.000000,28.591596,0.000000
15181.564,-351435.250,58.240,0.000000,-154.911472,0.000000
46174.742,32493.658,59.415,0.000000,-153.111475,0.000000
142345.672,-88829.578,58.492,0.000000,1.757287,0.000000
170945.062,-238818.453,56.288,0.000000,-99.379132,0.000000
35806.836,-178590.391,57.667,0.000000,88.395736,0.000000
37725.996,-8432.177,58.660,0.000000,-64.687907,0.000000
35808.797,-82678.867,56.989,0.000000,91.740627,0.000000
106201.156,-152104.016,58.969,0.000000,-89.679090,0.000000
137157.125,-192896.891,59.082,0.000000,-178.503242,0.000000
-93455.117,-85185.812,59.667,0.000000,-64.603766,0.000000
56538.062,-191861.688,58.685,0.000000,-1.188636,0.000000
118541.469,-133298.766,59.261,0.000000,89.066601,0.000000
-89902.820,-322990.094,58.511,0.000000,-43.429348,0.000000
157525.531,-247222.516,58.232,0.000000,-152.592372,0.000000
-117480.789,-263016.812,58.951,0.000000,45.711967,0.000000
35627.707,-359126.125,59.116,0.000000,-62.455896,0.000000
-45615.590,-140344.859,58.122,0.000000,-88.439244,0.000000
-170239.203,-214401.422,58.587,0.000000,-88.460747,0.000000
189442.719,-74530.562,59.396,0.000000,-90.916588,0.000000
-138761.828,-260314.656,59.385,0.000000,-44.120006,0.000000
-144523.000,-191879.609,56.759,0.000000,-1.188093,0.000000
-125377.367,3532.235,59.571,0.000000,-44.534150,0.000000
8344.449,-266756.719,58.560,0.000000,118.647013,0.000000
43001.980,-165293.906,58.563,0.000000,179.418027,-0.000000
-80056.141,-137674.828,58.800,0.000000,178.341748,-0.000000
-73558.492,-188520.578,59.332,0.000000,-88.208671,0.000000
65794.227,-276888.000,59.109,0.000000,27.246327,0.000000
-47425.566,-370389.125,58.749,0.000000,91.231219,0.000000
-122281.188,-318229.500,58.980,0.000000,-46.931824,0.000000
-108430.406,-13394.719,59.171,0.000000,-44.221853,0.000000
-172784.422,-185681.953,59.383,0.000000,-91.489826,0.000000
177333.766,-50845.918,59.202,0.000000,-43.698764,0.000000
-27356.896,-270595.750,57.055,0.000000,62.503891,0.000000
98792.469,10826.547,59.210,0.000000,-61.483538,0.000000
-48741.555,49646.484,57.030,0.000000,-151.796579,0.000000
-73549.023,-234634.453,59.176,0.000000,-90.420963,0.000000
-65037.871,12032.490,59.316,0.000000,-171.287882,0.000000
-132994.219,-180428.516,58.380,0.000000,-89.200053,0.000000
174798.703,-133996.938,58.529,0.000000,-90.901058,0.000000
-85371.758,-332798.125,59.753,0.000000,-136.035634,0.000000
163643.578,-117355.375,58.167,0.000000,-0.810375,0.000000
123379.102,-211282.031,58.130,0.000000,-179.401752,0.000000
54650.285,92539.156,58.463,0.000000,164.993233,-0.000000
30333.686,-60435.777,58.811,0.000000,-179.454728,0.000000
106163.648,-206195.609,56.290,0.000000,-89.055496,0.000000
84365.641,-280306.312,58.405,0.000000,-62.972811,0.000000
121598.344,-98665.133,56.223,0.000000,-0.023128,0.000000
8190.364,-40594.820,59.151,0.000000,89.496681,0.000000
-8245.803,5924.727,57.913,0.000000,26.447288,0.000000
-111897.812,-13964.025,59.043,0.000000,135.561209,-0.000000
189429.875,-77274.000,58.997,0.000000,-88.819800,0.000000
-65438.586,-14700.345,59.201,0.000000,32.339569,0.000000
47168.027,94387.836,59.027,0.000000,167.101549,-0.000000
160979.250,-185857.359,58.692,0.000000,-89.302327,0.000000
43828.168,-128201.242,58.564,0.000000,64.607274,0.000000
33238.457,-264154.938,57.735,0.000000,25.403866,0.000000
126711.305,-230563.719,59.208,0.000000,-179.837827,0.000000
159944.656,-196951.594,58.527,0.000000,91.395056,0.000000
-76553.812,-155061.125,59.344,0.000000,-0.114310,0.000000
-2246.607,29663.941,59.117,0.000000,-151.897900,0.000000
167881.766,-69205.078,59.407,0.000000,-0.976471,0.000000
82768.859,-145449.031,59.325,0.000000,-1.391537,0.000000
-14384.022,-244611.672,58.601,0.000000,62.952093,0.000000
8185.947,-74923.102,58.663,0.000000,90.873751,0.000000
52121.137,-299743.688,59.215,0.000000,28.270409,0.000000
20574.029,-212268.797,58.644,0.000000,-63.326331,0.000000
-88506.898,-94972.695,57.032,0.000000,-64.466713,0.000000
68219.711,-356140.906,58.857,0.000000,-152.624298,0.000000
-32199.340,-161562.188,57.185,0.000000,-90.869984,0.000000
120553.492,64519.355,59.099,0.000000,115.475742,0.000000
-85697.961,-373209.719,57.233,0.000000,-134.690671,0.000000
118564.148,-20695.078,57.368,0.000000,46.960910,0.000000
142738.281,-99663.281,56.952,0.000000,-178.940329,0.000000
-96208.039,-173097.406,57.207,0.000000,0.403316,0.000000
70164.375,-354019.594,58.646,0.000000,28.048351,0.000000
-222224.031,-129201.016,57.635,0.000000,115.037023,0.000000
41691.578,-380257.625,58.337,0.000000,34.976750,0.000000
-56371.301,-219430.281,59.289,0.000000,0.101339,0.000000
-39403.562,-136633.953,58.962,0.000000,1.390365,0.000000
143054.938,-49577.953,59.555,0.000000,-1.278445,0.000000
145130.578,29143.445,58.224,0.000000,28.551901,0.000000
-220381.203,-173050.594,59.142,0.000000,-0.634463,0.000000
-47410.195,-244860.859,58.481,0.000000,88.538326,0.000000
-116170.688,-128523.805,58.730,0.000000,-178.372481,0.000000
-221301.469,-215862.531,59.255,0.000000,179.922984,-0.000000
163366.812,-89879.023,59.347,0.000000,-179.388275,0.000000
-165982.641,-98640.414,58.882,0.000000,-0.535285,0.000000
-99169.750,-14917.186,57.929,0.000000,-61.604398,0.000000
-99928.625,-130484.500,59.074,0.000000,88.655078,0.000000
153026.516,-174930.391,59.200,0.000000,-179.269726,0.000000
132343.625,-160899.219,58.921,0.000000,88.643449,0.000000
78704.016,-196960.141,58.517,0.000000,-90.395691,0.000000
108892.516,-60421.477,58.731,0.000000,-179.895574,0.000000
101687.766,-127474.680,58.725,0.000000,-0.629862,0.000000
-199065.859,-125188.211,58.836,0.000000,-89.221332,0.000000
-116101.148,-26798.141,59.340,0.000000,-152.129070,0.000000
146122.188,-206164.656,59.732,0.000000,91.338889,0.000000
5533.917,-174937.625,59.046,0.000000,178.603839,-0.000000
141913.281,16408.834,58.455,0.000000,27.961105,0.000000
-65682.836,-16163.153,59.106,0.000000,-146.793635,0.000000
-88814.211,-263413.250,59.075,0.000000,90.329469,0.000000
-167578.188,-156082.156,59.116,0.000000,-179.652562,0.000000
45180.453,-227716.359,58.917,0.000000,-0.258692,0.000000
-11315.798,-4801.435,58.402,0.000000,-63.356403,0.000000
-73590.492,-220945.906,56.950,0.000000,-89.084366,0.000000
-62115.395,70564.805,58.653,0.000000,-135.678433,0.000000
52987.879,-350328.844,58.511,0.000000,-61.139013,0.000000
54685.090,-279156.594,59.242,0.000000,-61.785183,0.000000
-67717.359,3301.308,57.755,0.000000,114.875344,0.000000
-33220.633,-242927.531,59.483,0.000000,89.794708,0.000000
-9491.362,-234786.672,58.761,0.000000,63.870570,0.000000
165725.266,-191866.938,59.367,0.000000,0.713475,0.000000
105584.766,48544.637,58.919,0.000000,27.295554,0.000000
-197386.875,-219927.266,58.350,0.000000,-91.426960,0.000000
-169722.750,-174940.469,58.572,0.000000,-178.375313,0.000000
-174898.312,-305684.750,59.169,0.000000,-44.759053,0.000000
149841.078,-164256.391,59.250,0.000000,-0.485432,0.000000
42020.062,-332787.094,58.888,0.000000,115.035317,0.000000
25247.443,-277912.062,59.035,0.000000,-61.482440,0.000000
146402.375,29781.520,59.594,0.000000,25.699244,0.000000
-150606.922,-77336.133,56.753,0.000000,118.807689,0.000000
102833.297,66362.852,59.180,0.000000,115.462961,0.000000
-146145.625,-46843.422,56.263,0.000000,-61.628677,0.000000
58788.625,-306025.969,59.224,0.000000,-61.144914,0.000000
-18359.895,-177577.156,58.858,0.000000,-89.265628,0.000000
2573.193,22347.408,57.842,0.000000,25.535048,0.000000
-224441.766,-222710.453,58.112,0.000000,-89.650129,0.000000
-4129.027,-89317.102,58.483,0.000000,-90.704402,0.000000
56949.133,81668.266,58.181,0.000000,-154.444608,0.000000
-69577.141,28771.732,56.912,0.000000,31.153947,0.000000
61944.074,-108431.641,59.448,0.000000,0.123439,0.000000
-43267.543,57912.230,58.895,0.000000,-61.186329,0.000000
-128273.070,-245954.828,57.302,0.000000,136.144962,-0.000000
-195491.109,-246460.844,58.519,0.000000,133.093135,-0.000000
130200.734,14958.840,57.958,0.000000,-64.513544,0.000000
55873.047,-355914.438,58.957,0.000000,-64.321727,0.000000
124787.609,-183702.938,57.906,0.000000,-179.621044,0.000000
91017.242,-152373.891,56.274,0.000000,88.732814,0.000000
-8087.597,-347468.781,59.706,0.000000,-153.186300,0.000000
88096.578,-11016.044,57.076,0.000000,25.725726,0.000000
-25964.465,40559.871,58.965,0.000000,26.900329,0.000000
-106965.258,-210226.531,59.019,0.000000,0.112636,0.000000
2304.113,58761.438,59.366,0.000000,116.357831,0.000000
-138165.438,-244813.281,57.265,0.000000,-129.615357,0.000000
-87206.297,-79213.070,59.043,0.000000,117.561932,0.000000
27104.434,-13257.113,58.979,0.000000,-64.803908,0.000000
-141748.500,-182683.125,58.638,0.000000,1.294089,0.000000
-227258.594,-132498.109,58.713,0.000000,88.770359,0.000000
119578.281,-194851.719,58.290,0.000000,-91.158377,0.000000
151228.438,-145464.047,56.746,0.000000,-0.013394,0.000000
-72904.688,-80851.188,59.630,0.000000,-154.865279,0.000000
155169.188,-120195.055,58.950,0.000000,-178.776535,0.000000
-224445.234,-224832.172,58.472,0.000000,-89.632363,0.000000
-36636.078,-183716.281,59.266,0.000000,-179.060248,0.000000
-110813.914,-373789.594,59.375,0.000000,136.829415,-0.000000
33726.414,-227711.984,59.445,0.000000,-1.928440,0.000000
41143.020,9123.282,58.743,0.000000,117.691052,0.000000
121390.367,-238517.016,59.482,0.000000,118.575609,0.000000
-202631.844,-101833.664,59.224,0.000000,118.924353,0.000000
-26144.857,57348.793,58.293,0.000000,-63.376628,0.000000
168951.219,-42458.211,58.712,0.000000,-43.267943,0.000000
127929.984,8151.812,57.942,0.000000,-152.679598,0.000000
33817.660,-88846.336,57.625,0.000000,-1.129711,0.000000
-48919.508,-325330.031,56.248,0.000000,135.087493,-0.000000
-165887.625,-164256.609,59.013,0.000000,-1.969517,0.000000
-128499.977,-43126.953,58.822,0.000000,-152.236889,0.000000
-52688.133,36674.992,60.011,0.000000,-152.013803,0.000000
116536.828,-98626.297,59.504,0.000000,-1.097891,0.000000
5835.176,67700.430,58.722,0.000000,27.108464,0.000000
-155597.078,-164290.984,57.676,0.000000,-0.398064,0.000000
-166827.297,-259908.688,58.744,0.000000,-43.295106,0.000000
3537.760,-109511.633,59.787,0.000000,-179.373161,0.000000
-139274.969,-57703.930,58.874,0.000000,-151.609857,0.000000
6781.695,-346812.500,58.654,0.000000,-63.131282,0.000000
-15661.398,-127479.703,56.282,0.000000,0.210338,0.000000
-19400.861,-161589.016,58.848,0.000000,90.895430,0.000000
-131588.469,-338862.500,57.891,0.000000,-135.989320,0.000000
-67217.695,-98658.273,56.240,0.000000,116.658116,0.000000
141360.859,-147270.781,58.669,0.000000,-178.849276,0.000000
-130289.891,-98642.703,58.323,0.000000,-1.259682,0.000000
56393.434,-339018.125,59.155,0.000000,-64.158620,0.000000
-59804.230,-216036.469,56.986,0.000000,-91.005517,0.000000
-83804.023,-342893.844,59.057,0.000000,-44.525106,0.000000
-70249.828,-14227.350,59.726,0.000000,-61.952028,0.000000
94076.516,3111.453,58.757,0.000000,25.774047,0.000000
105740.211,20110.564,59.022,0.000000,28.563070,0.000000
114621.945,-303834.500,58.887,0.000000,117.921554,0.000000
-68806.461,-237833.172,58.428,0.000000,-0.747542,0.000000
101205.625,-242544.719,58.982,0.000000,28.081412,0.000000
113020.836,-50614.602,57.923,0.000000,178.040855,-0.000000
15955.251,-386265.562,56.071,0.000000,-43.085284,0.000000
155173.516,-70249.430,58.790,0.000000,-179.154655,0.000000
146163.359,-105070.102,57.776,0.000000,91.636891,0.000000
115854.555,-50641.387,58.702,0.000000,179.821345,-0.000000
-67465.766,-113908.688,57.614,0.000000,-63.481763,0.000000
-134366.109,-12523.277,59.702,0.000000,-64.170084,0.000000
-164918.188,-304678.656,58.959,0.000000,136.379950,-0.000000
146146.516,-45535.160,58.884,0.000000,91.401226,0.000000
89743.031,-305349.594,57.357,0.000000,-65.203122,0.000000
-222205.562,-110811.656,58.908,0.000000,56.918090,0.000000
63441.242,-185648.047,57.909,0.000000,89.321607,0.000000
-165180.672,-173080.156,58.012,0.000000,0.978811,0.000000
-27855.326,-346410.875,58.288,0.000000,134.545342,-0.000000
125033.703,-145428.859,59.226,0.000000,-0.267658,0.000000
-80768.492,-274619.719,58.842,0.000000,-1.740895,0.000000
23812.977,-331211.781,59.199,0.000000,-152.301725,0.000000
46483.113,-99686.336,58.832,0.000000,179.253160,-0.000000
-83600.500,-227684.062,59.330,0.000000,-1.004880,0.000000
133363.953,-93955.742,57.512,0.000000,-89.431168,0.000000
-84367.344,-37408.359,59.613,0.000000,-178.760798,0.000000
7580.476,-11169.242,58.484,0.000000,115.476858,0.000000
1339.112,-99686.094,59.162,0.000000,-178.592241,0.000000
2324.718,-396145.812,58.689,0.000000,179.070615,-0.000000
-105530.094,-307408.469,58.828,0.000000,-44.270765,0.000000
-68366.820,-107708.984,59.263,0.000000,26.628653,0.000000
-5987.938,-140625.891,59.149,0.000000,89.802345,0.000000
-150702.781,-127463.086,59.429,0.000000,0.676336,0.000000
17530.086,-88833.039,58.438,0.000000,1.405801,0.000000
-109184.359,27478.395,59.568,0.000000,44.037490,0.000000
74205.297,4018.466,58.784,0.000000,26.826409,0.000000
11609.368,1546.106,59.020,0.000000,24.648018,0.000000
-39939.629,43204.023,58.142,0.000000,-154.066889,0.000000
